Enc. Variable 0,Enc. Variable 1,noise,SNR
-0.46452844,-0.24442579,1,12
-0.9234582,-0.5058718,0,0
-0.34139806,-0.58089304,1,-6
0.66101503,0.02560787,0,0
-0.6101998,-0.25652567,0,0
0.58821565,-0.6377692,0,0
0.011561062,-0.43181458,1,6
0.99107075,0.2127384,0,0
0.8057586,0.63254225,0,0
-0.23202771,0.94091225,1,-6
0.25905928,-0.33993807,0,0
-0.06649347,-0.6945189,1,0
1.8169698,0.251983,1,-6
-0.58574784,-0.28725332,1,12
1.9894869,-1.8437808,0,0
0.07533282,0.56640494,1,12
-0.743188,0.27763155,1,12
-0.8813314,2.4785755,0,0
-0.78445894,0.47639194,0,0
0.5034937,0.2636128,0,0
0.2930744,2.5959113,1,-6
0.3043694,-0.119517356,1,6
0.42273563,-0.010408208,0,0
-0.17943114,-0.6998912,1,0
0.10753693,-1.0050712,1,0
0.52467537,0.20239398,0,0
-0.0988915,-0.0074453596,1,0
0.8163496,-0.18161108,0,0
-1.0248966,-0.059416503,0,0
0.7137025,-0.14451198,0,0
-0.2973151,0.7372489,1,6
0.8777035,0.10249713,0,0
0.2642665,-0.6021927,1,0
1.3277105,-0.89515215,1,6
0.644952,0.15739506,1,18
-0.9852929,-0.4842239,0,0
-0.3426848,1.1674278,1,6
0.88311696,1.5391792,1,-6
0.33102816,0.32287022,1,24
-0.7671063,-0.6421392,0,0
1.089223,0.41824847,0,0
0.14585939,-0.64373934,1,6
0.8041994,0.94875365,0,0
1.0703231,1.1236875,0,0
-0.060348652,-0.33117372,1,0
1.5473415,-0.08873218,1,18
-0.8535948,-0.9276712,0,0
0.43873215,0.4368346,1,6
-0.12886712,0.7954272,1,0
-0.32537597,-0.6386633,0,0
-0.22659625,0.4865415,0,0
-0.1316852,0.36090368,0,0
-0.22346671,-1.829365,1,-6
0.6569202,-0.42834818,0,0
0.8411964,-0.49099874,0,0
-1.1356026,-0.2791237,0,0
1.0516852,-0.040456753,0,0
-0.14297488,-1.0123556,1,0
0.54075086,-0.443681,0,0
0.75013804,-0.13373524,0,0
-0.8352407,-0.7946396,0,0
-0.99875903,1.154219,0,0
-1.0432321,-0.6684971,0,0
1.0214258,0.86437124,0,0
0.27016804,-0.07070777,0,0
0.26358497,0.44604534,0,0
-1.209018,-0.5425348,0,0
-0.34704286,-0.58309805,1,6
-0.61476004,0.24121854,0,0
1.2549474,0.5840274,1,24
-1.0462453,-0.60255504,0,0
-0.74155015,-0.4722743,0,0
-1.0755565,-0.08922908,0,0
0.018399991,-0.16044427,1,0
-1.0875136,-0.6147838,0,0
-0.86370474,-0.3146801,0,0
-1.5787463,-0.3460878,0,0
-0.52788544,0.8780323,1,-6
-0.93402976,-0.561934,0,0
0.24285558,-0.5050096,1,-6
-0.9722833,-0.056056976,1,18
0.85016656,-0.2629716,1,18
0.5702387,0.22871846,0,0
-0.23300146,0.26506597,0,0
-1.2058489,-0.568413,0,0
-0.46779484,-0.026861228,1,12
-0.48252088,-0.5958806,0,0
-0.041140594,-0.9635587,1,0
-1.3976221,-0.4954243,0,0
0.53108317,0.18193947,0,0
0.59777373,-0.34017503,0,0
-1.0127634,-0.43789732,0,0
0.8145411,0.47712997,0,0
-0.03633986,1.1751328,1,6
-0.28190422,0.8238581,1,-6
0.46966028,-0.15077688,0,0
0.23655228,-0.83537555,1,-6
0.050040882,0.5782263,1,-6
0.65706474,0.12651692,0,0
0.7206993,-0.16976808,0,0
0.73566127,0.09415655,0,0
0.54737055,0.38488555,0,0
-0.6321471,-0.21355465,0,0
-1.8188081,0.6563956,1,24
0.43929183,0.1846193,0,0
-0.9524148,0.84621525,0,0
0.5846688,-0.38296863,1,24
-0.39165318,-1.6821492,1,6
0.91681063,0.2528848,0,0
0.0813216,1.1966152,1,-6
0.26234612,0.24482444,0,0
-0.51821655,-1.8634866,1,0
0.09668322,-0.60276586,1,6
-0.1248798,0.09563773,0,0
-1.0741107,0.46632764,0,0
-0.85072386,-0.7009663,0,0
-0.20434707,0.047739446,0,0
0.1723833,-0.97496223,1,-6
-1.3604233,0.80276394,0,0
-0.1002665,0.21733482,0,0
-0.8179983,-0.33390442,0,0
0.6536843,0.17132737,1,18
0.9451183,-0.07278216,0,0
0.5723689,0.108268276,0,0
-1.0715331,-0.35804427,0,0
0.22400306,0.6421056,1,6
0.43688253,0.47084475,0,0
0.14759685,0.98764914,1,12
-0.20026255,-1.5150585,1,0
-0.29777434,-0.6781309,1,6
-0.46757504,0.067288905,1,24
-0.77954054,1.0906376,1,12
0.59709674,-0.3062949,0,0
0.49703923,-1.2383692,1,-6
0.86558396,-0.2177311,1,18
0.08807212,-0.48208532,1,0
0.44268674,-0.59938705,0,0
-0.40622193,-0.102891356,0,0
0.5085875,-1.0710101,1,0
1.0658463,-0.4169652,1,12
0.15303084,-0.40586528,1,18
-0.93579173,-0.20635094,0,0
0.09894851,1.117215,1,6
-0.68538094,0.5318813,0,0
-0.23275973,-0.5955812,1,-6
0.46538493,-0.2146394,0,0
0.15184526,-1.3199492,1,-6
-0.82610023,-0.5058628,0,0
-0.03605515,-0.19002283,1,6
0.026014505,1.553828,1,-6
-0.13141957,0.09186752,0,0
-0.55371344,-0.60119957,0,0
-0.48648506,0.07204998,0,0
-0.7044815,-0.37363562,0,0
1.1448195,-0.121995255,1,0
0.6124531,0.12997675,1,24
0.88967115,0.20260042,0,0
-0.07647859,0.49278554,1,6
-1.2453344,-0.9577086,0,0
0.8135382,0.38453728,0,0
-0.7916068,-0.47759983,0,0
0.88247836,-0.259699,0,0
0.7561852,-0.2697102,0,0
1.2341797,0.30167243,1,24
1.1983727,1.3456727,1,18
-0.6555625,-0.50256187,0,0
-0.17507395,0.23678772,0,0
0.5815037,0.3175008,0,0
0.19812761,-0.84768957,1,6
0.21719447,0.10386583,1,18
-1.0130515,-0.46001208,0,0
-0.7377351,0.20612627,0,0
0.9242668,-0.12051581,1,24
-1.1702962,0.6561376,0,0
0.13808626,0.6676805,1,6
-0.62650883,-0.4937194,0,0
0.6552812,0.28358227,0,0
-0.84135,-0.4644675,0,0
0.525648,0.26336926,0,0
-0.1962427,-0.03784225,0,0
-1.0530611,0.46038157,0,0
-0.9950753,0.40755153,1,6
1.2381102,0.2815737,0,0
0.30629566,1.5340666,1,18
0.9614957,-0.37561682,0,0
-1.099732,-0.6156061,0,0
0.54784524,0.38585007,0,0
0.07162082,-0.5269705,1,-6
-0.059214607,0.29137033,0,0
0.41588482,0.24647456,0,0
0.9074302,-0.6330843,0,0
-0.9969798,-0.32149208,0,0
-0.13231021,-0.525572,1,0
-0.41771877,0.85999256,1,-6
-0.685608,-0.29370695,1,18
0.13909084,0.63610137,1,-6
0.58542764,0.83214164,1,18
0.2699754,0.49691945,0,0
-0.60233974,-1.118797,0,0
0.79137707,-0.877048,0,0
0.77257097,-0.39251205,0,0
0.15430191,-1.1667705,1,0
-0.3908144,-1.1292281,1,6
0.28174233,-0.027739502,0,0
1.1152657,-0.09993312,0,0
1.3895183,-0.13918579,1,18
0.8663559,-0.20304234,0,0
0.43582502,0.5146526,0,0
1.0278878,-0.37228835,0,0
-0.8729323,0.7347524,0,0
-0.19223453,2.503943,1,-6
0.34002438,-1.169975,1,0
1.7038176,0.6306662,1,12
-1.5799353,-0.7325122,0,0
-0.06990218,0.32536584,1,12
-0.68539834,-0.18145263,0,0
-0.20618741,-1.5145864,1,0
0.3635749,0.3433591,1,24
0.20048442,0.11730548,1,18
-0.9187509,0.87095964,1,0
-0.33279812,-0.46169373,1,12
0.21445328,0.93965906,1,0
-0.44503045,1.3561834,1,-6
-0.40129372,1.290314,1,0
0.5652552,-0.42190367,1,24
-0.90952003,-0.6055571,0,0
0.39960334,0.44257557,0,0
-1.292051,-0.7181286,0,0
0.24512318,1.4890577,1,12
-1.0358963,0.3706072,0,0
-0.032630485,-0.8459033,1,0
0.1598403,0.22394824,1,12
-1.183118,-0.726681,0,0
-0.6574585,-0.014423579,1,24
0.02128492,1.671187,1,0
0.3000162,0.044233307,0,0
1.718445,-0.31829625,1,18
1.0777417,-0.11759725,0,0
-0.72689974,0.7078314,1,18
-0.94645685,0.50167775,0,0
-0.9885443,0.591735,0,0
-0.06947869,-1.0329916,1,6
1.0501223,0.1455699,0,0
-0.053058807,-0.5844039,1,6
-1.1440587,-0.2147978,0,0
-1.0355389,0.44054252,0,0
0.37219688,0.6135874,0,0
0.507073,0.24429105,0,0
-0.36884522,-0.015948355,0,0
0.32004073,-1.2535338,1,0
-0.24421224,-0.61988235,1,6
-0.17362653,-1.2810323,1,-6
0.16172585,0.8776139,1,0
-1.2532635,-0.3374239,0,0
-0.75440156,2.4068446,0,0
0.48707685,-1.3849975,1,-6
0.5204396,0.5191646,0,0
1.1305544,0.19480647,0,0
-1.1136386,-0.59637207,1,24
1.1520867,0.4370829,0,0
-0.4251877,-0.058330923,1,18
0.4988318,-0.31073725,0,0
-0.65712947,0.2625274,0,0
0.90774727,0.016329736,0,0
-0.85424954,0.0128404945,1,18
-0.5568366,0.6989949,1,18
1.1340522,0.74118125,0,0
1.8053236,0.89558905,1,0
0.53420967,-0.09810455,0,0
0.9185416,0.45017675,1,24
-0.28333786,0.67960656,1,12
-0.23039323,0.16813357,0,0
-1.0414479,-0.22448075,0,0
-1.4547564,-0.7798234,0,0
-1.0343682,-0.33045518,0,0
0.8637225,-0.05002691,0,0
0.2271722,-0.7578142,1,-6
0.343016,-0.10238159,0,0
-0.78905505,-0.8713826,0,0
-0.43545318,-0.13874039,1,18
0.32241935,-0.21903822,0,0
0.6866011,-0.1413436,0,0
-0.2612374,-0.27491456,1,12
0.46404114,-0.28740385,0,0
0.6277499,-0.45850658,0,0
0.10374732,-1.5288007,1,6
-0.6685898,-0.8615744,0,0
1.0200031,-0.18299255,0,0
-0.021600364,-1.0850139,1,6
-1.3646824,0.99757683,0,0
-0.57732433,-0.33803946,1,24
0.7674947,-0.1600504,0,0
-0.92552793,0.5322883,1,12
0.504768,-1.5275102,1,-6
0.54409075,-0.49171177,0,0
-0.101316325,-0.22341856,1,6
0.7002898,0.23271738,0,0
0.5453949,0.4950085,1,6
0.7507877,0.278919,1,24
-0.72774297,0.8967423,1,12
-0.82414174,-0.647365,0,0
0.5373888,-0.13329707,1,6
0.5870534,-1.249082,0,0
0.053726956,1.4746459,1,-6
0.7129797,0.77938,0,0
-0.07787078,0.19477256,0,0
0.43816054,-0.021277726,1,24
-0.69917995,0.07575703,1,24
0.75172216,-1.0069321,1,12
0.8495749,-0.8495177,0,0
0.777467,0.6482686,0,0
1.0400214,0.13555248,0,0
-0.21782434,0.2833709,0,0
-0.9367538,0.6958229,0,0
-0.72570056,-0.04782924,0,0
0.3148025,0.79300946,0,0
-0.25179708,0.28417236,0,0
0.07091373,-0.41985047,1,0
0.16242373,-1.1030655,1,-6
0.8107391,0.37689912,1,12
0.9993223,0.09136751,0,0
-0.21058996,0.035008494,1,18
0.9994246,0.19572031,0,0
0.70714045,0.4834343,0,0
0.38169003,-0.30752337,1,18
-0.7370046,-0.57280797,0,0
0.4086117,-0.051594257,0,0
0.2849907,-0.6920722,1,0
-0.8952569,-0.3682803,0,0
0.14153633,-0.6462718,1,-6
0.79382324,1.2135161,1,0
0.56549644,0.4199279,0,0
1.1234547,0.48782784,0,0
-0.9278447,0.2055848,1,12
-0.14322054,0.0867602,0,0
-0.120214984,0.28496394,0,0
-0.93954813,0.6250199,1,18
0.908355,0.9187942,0,0
-0.18285236,1.2932324,1,0
0.006372824,0.91320556,1,-6
-1.2801707,-0.20360413,0,0
-0.5330068,-0.30165577,0,0
0.6936603,-0.14435047,0,0
0.4729737,-0.36624688,0,0
-1.1728134,-0.52507466,0,0
0.41120294,-0.059675727,0,0
1.3514445,0.6734965,1,24
-0.57608104,1.1567572,1,-6
-0.45051467,-2.0635881,1,6
0.51081866,0.26477236,0,0
0.71061975,-0.5487378,0,0
-0.047556378,0.72052705,1,0
-0.33648908,0.74002945,1,-6
-1.4624904,0.391437,0,0
-0.23238966,0.16134569,0,0
-1.3738511,0.38642287,1,24
-0.1055243,0.27790564,0,0
-0.07288204,-0.7729903,1,6
-1.017119,0.07420358,0,0
-0.21934952,0.2765549,1,6
-0.892377,-0.3999741,1,18
0.78565156,-0.4130935,0,0
0.11391261,-0.04748056,1,0
0.37525,0.5235178,0,0
-1.0973488,-0.76463765,0,0
-0.6645397,-0.73230004,0,0
0.29362854,0.85334253,1,-6
0.84148604,0.30266374,0,0
0.2699361,0.27641767,0,0
-1.3343759,-0.6410982,0,0
0.40610346,1.0882428,1,18
0.6977439,-0.18922473,0,0
1.6769007,0.039570075,1,18
-0.26268268,1.2837372,1,-6
-0.07463813,2.3142238,1,-6
-1.0808556,-0.12394425,0,0
-0.23060337,0.5150077,1,-6
0.36123598,0.567294,0,0
1.2350032,-1.5019737,1,12
-0.7945707,-0.6687611,1,18
0.2845181,1.158067,1,12
-1.0608586,0.4177496,0,0
0.8620992,-1.0117054,1,18
-0.08410571,0.093054354,0,0
-0.53065246,-0.6856785,1,12
0.50914806,0.25980914,0,0
0.5405048,0.08317965,0,0
-0.63067645,0.29531908,1,24
-0.47533715,-1.0692916,1,6
0.55352795,-1.0181335,0,0
0.2668563,0.047387492,1,12
-1.034985,0.405603,0,0
-0.23637012,0.20119956,0,0
0.222727,0.980702,1,0
1.1684351,-0.41583493,1,18
0.6437769,0.49010256,0,0
0.47179505,-0.34275818,0,0
0.28921965,0.02238705,0,0
0.686907,-0.078239426,0,0
0.8187145,0.31651276,0,0
0.75895935,0.1293386,0,0
0.751078,0.3031094,0,0
0.08056191,-0.6629176,1,6
1.1617994,-0.3778346,1,24
-0.77451015,-0.7350309,1,24
-0.8559054,0.546111,0,0
0.07126658,0.06742181,1,24
0.53894293,-0.994962,1,6
-0.19830579,0.20012522,0,0
-0.39433032,-1.5177381,1,-6
-1.0202944,1.2659359,0,0
-0.10811092,1.810756,1,6
-0.32515332,-1.7564291,1,6
-0.2263493,0.19471946,0,0
0.94334936,-0.19749825,0,0
0.5727412,-0.28116715,1,12
0.60445905,-0.021131694,0,0
-1.072681,-0.26398304,0,0
0.63632923,-0.22808659,0,0
-0.31968802,-1.362718,1,6
-0.43894154,-0.6708036,0,0
0.46961898,-0.2522261,0,0
-1.5303187,-0.6938778,0,0
-0.93256533,0.55619925,0,0
0.6921291,-0.25440598,1,24
0.82948166,-0.57692635,1,24
-0.039907448,0.29324102,0,0
-0.37536767,0.3038366,1,6
-0.194876,-1.5312732,1,6
1.4128428,0.36149502,1,24
-0.23584706,-0.6130654,1,0
0.07274588,-0.19788715,0,0
0.38881832,0.39501193,1,-6
0.6140982,-0.3091856,0,0
0.38906437,-0.77498835,1,-6
-0.009389402,0.08270736,0,0
-1.0519549,-0.9110218,0,0
1.5017619,-1.0292952,1,12
0.109101415,1.0648437,1,0
-0.7701679,-0.2912775,1,24
0.342037,0.5412078,0,0
-0.8211783,0.2298044,1,12
0.2582462,0.47457045,1,24
0.2707429,0.7015799,0,0
0.2117472,-0.83814245,1,-6
0.5153962,-1.1873776,1,-6
0.48615506,-0.20157579,0,0
0.92417836,0.4486543,0,0
-1.087424,-0.48166078,1,24
-0.131132,-0.61024743,1,0
-0.2666101,-1.6314294,1,0
-1.7699975,1.1124791,0,0
0.3259566,0.49550846,0,0
0.06919641,1.6102875,1,0
-1.0773478,0.45130134,0,0
0.87235916,-0.19656962,0,0
0.4269571,0.42344835,0,0
0.3829216,0.71757555,1,12
0.93451583,-0.31760484,0,0
-0.67594415,-0.432548,1,6
-0.5034173,0.07494953,0,0
0.11030384,0.85433507,1,6
-1.0825303,0.12764385,0,0
0.42320868,-0.4925112,0,0
0.5147049,0.6143594,1,12
0.6123841,0.9378756,1,0
0.19314024,0.7741604,1,-6
1.1762364,0.19458064,0,0
0.98125607,0.038955383,0,0
0.18922454,0.494257,1,6
-0.78961074,-0.076818824,0,0
-0.27006903,1.968554,1,-6
0.59606045,0.38512397,0,0
0.18796022,1.0866724,1,0
0.48837572,0.19131038,0,0
-1.0286218,-0.5240716,0,0
0.4093481,0.46249694,0,0
1.2056619,-1.1927484,1,0
-1.092282,-0.069740355,1,24
-0.94105476,0.1287323,0,0
-0.31715968,-0.2654373,0,0
1.0630722,-0.29710588,0,0
-0.2246574,-1.4622792,1,-6
0.5667111,0.89647406,0,0
-0.5079559,-0.5244342,0,0
-0.41951936,-0.22917101,1,6
0.69143593,-0.8771215,1,-6
-0.11281961,-0.66113853,1,12
-0.81441385,0.4155763,1,18
0.6261585,0.042596526,0,0
-0.2541085,0.48203638,1,18
-1.1137304,0.64403486,0,0
-0.4236077,-0.11525383,1,0
-0.26227322,0.37039158,1,24
1.0826439,0.6226424,1,24
-0.9659129,-0.60997987,0,0
-0.73966366,-0.6522881,0,0
-0.17939955,-0.008056164,0,0
0.6512826,1.2985455,1,12
-0.74922836,-0.119343355,1,18
-0.60615724,-1.1521591,0,0
-1.1411693,0.3524872,0,0
0.5982874,-2.0329955,1,-6
1.1533303,-0.019407228,0,0
0.5008229,0.7643678,0,0
1.034157,0.5697164,0,0
-0.73449135,-0.1318568,0,0
-0.61662465,1.6167085,0,0
-1.1313596,-0.23709182,0,0
-1.2095587,0.69188106,0,0
-0.71175754,-1.0809722,0,0
-0.1366818,1.0479685,1,0
0.7731117,0.8561609,1,12
-0.70886827,-0.259906,0,0
-0.077947274,0.1361204,0,0
1.0244682,0.1681206,0,0
-0.60827065,0.11864541,0,0
-0.3525814,-0.09598225,1,12
0.08096733,0.51211345,1,6
-1.0285518,0.44299638,1,24
-0.2926243,0.25927234,0,0
0.4185567,0.04977396,0,0
-0.26782554,-0.08394684,0,0
0.06560683,0.1797267,0,0
-0.50283045,1.1927524,1,-6
-1.0085967,-0.76049376,0,0
-0.5807261,0.30763483,0,0
0.8103064,0.12804595,0,0
-0.7452154,1.3440715,1,6
0.5221576,0.053558115,0,0
-0.57648426,-0.19284502,1,24
0.91548306,-0.39196867,1,12
0.24282707,-0.3380848,1,0
-0.47027618,0.07288334,0,0
1.0210229,0.13258928,0,0
0.3956834,-1.0659999,1,-6
-1.0018282,0.47264642,0,0
-1.0758636,0.4223793,0,0
-0.13526765,0.10797672,1,24
-0.570785,0.07511258,0,0
1.0063186,0.3391475,0,0
-0.12834607,0.11143373,0,0
0.3178208,0.5085352,0,0
0.46956667,0.13736506,0,0
-0.41223943,0.15150309,1,0
-1.5689688,-0.47991082,0,0
1.2781415,0.8633361,0,0
-0.40929398,-1.4549938,1,-6
-0.06444512,1.3268579,1,0
-0.8415879,0.80162454,0,0
0.8049622,0.75446475,0,0
1.002928,0.37949586,0,0
0.92244035,-1.0222983,1,18
0.47604012,0.16031487,1,24
-0.5951205,-0.21964598,1,18
-0.9899731,-0.41693032,0,0
-0.5213596,-0.667349,1,12
0.48788285,0.1352344,0,0
-0.37874278,0.076456144,0,0
-0.77411354,-0.70072657,0,0
-1.1963288,-0.59646684,0,0
-0.44691098,-0.46326268,0,0
-0.74038666,-0.88360274,1,18
-0.5914395,0.5022273,1,12
-0.36370376,-0.9825544,1,6
-0.10790331,-0.08237833,1,6
-0.05323416,0.33912218,0,0
0.6107002,-0.15393218,0,0
-0.79915434,0.035701662,0,0
1.4394332,-0.92155087,1,18
0.9630393,-0.29509908,0,0
1.0196707,-1.7158266,1,-6
0.5520407,0.20781764,1,12
-0.15747082,0.029801145,0,0
0.28483757,0.26108044,0,0
0.6457644,0.089430034,0,0
0.41912463,0.95102394,1,24
0.47703063,-0.13040003,0,0
-1.0983334,-0.20689264,1,24
1.1171694,-0.4036579,1,24
0.74428123,0.121154726,1,24
-0.10200288,-1.2984986,1,6
0.47431025,0.023034837,0,0
-1.4425257,1.2098435,0,0
0.40390128,0.48572114,0,0
-0.9995037,-0.19200064,1,24
-0.025349416,1.2198334,1,-6
-1.074899,0.6572044,0,0
-0.59758455,-0.6513096,0,0
0.11908125,-1.0678406,1,6
0.08826454,-0.45671225,1,-6
1.7707956,0.7348906,0,0
-0.613849,-0.468087,1,6
-0.621778,1.5126188,1,-6
0.66877204,0.06612342,1,24
-0.61033803,-0.60507137,0,0
-0.38480258,0.15992664,0,0
0.7568348,0.89686155,1,6
0.7471788,0.27682102,0,0
-0.87462354,-0.08975585,0,0
1.0834261,-0.17363271,0,0
0.4104803,0.63136995,0,0
-0.09503,0.413576,1,18
-0.6508765,0.9372195,1,6
0.075797684,-0.6150654,1,0
-1.0984071,-0.09773603,0,0
0.92205656,-0.46563977,0,0
0.4513442,-0.19514751,0,0
0.75949216,0.25674006,0,0
-0.13670038,0.1664725,0,0
-1.2443291,-0.6400524,0,0
-1.0864233,0.19852784,0,0
-0.23956963,0.092995666,0,0
0.8303841,0.7560455,1,6
1.53347,0.46225077,1,12
0.8613788,0.37303388,1,12
0.55702984,-0.07785359,1,24
0.5932514,0.032194816,0,0
-0.21455684,-0.38252208,1,0
-1.3946171,0.20639834,0,0
0.8623889,0.5252649,0,0
0.79695433,0.52702457,0,0
0.6139856,0.30498934,0,0
-0.2607881,0.21118373,0,0
1.3825887,-0.027045593,1,24
-0.5124434,-0.5225051,1,12
0.9107585,0.21582761,0,0
0.8948817,0.102609016,0,0
0.8570433,0.01957012,0,0
0.83193433,0.29684177,0,0
-1.0189832,1.3672831,0,0
-0.32425597,0.4051745,1,6
0.8299096,0.23008244,0,0
-0.91127306,1.3423913,0,0
-1.0166221,-0.4976129,0,0
0.77064455,-1.0926676,0,0
0.14271879,1.3432854,1,0
0.20495337,-0.19949841,1,6
0.48417565,0.2826537,1,18
-1.0759255,-0.267897,0,0
0.287032,0.031771228,1,24
-0.9872632,-0.5099295,1,24
0.8973912,0.13754848,0,0
0.5115236,-0.19143857,0,0
0.7281025,0.07508441,0,0
0.052245934,-0.9869241,1,-6
0.09237864,-0.5087064,1,6
0.32110876,-0.23149791,0,0
-0.0024121357,0.39240447,1,6
1.7779614,-2.0127485,1,-6
-0.42705268,0.23363154,0,0
-0.6961334,-0.10025814,1,24
0.7267411,-0.44985795,1,18
-0.5651134,0.2700158,0,0
-1.1187574,-0.34016436,1,18
0.3741398,-0.06537977,0,0
-0.87450683,1.3521299,0,0
-1.1347144,1.3236345,0,0
-0.8168866,-0.14358649,0,0
-0.10917405,0.24698241,0,0
-0.5749355,0.399465,1,12
0.8913133,-0.020622581,0,0
-0.7021142,-1.060221,0,0
0.36824983,0.1593889,1,24
0.74096054,0.2641858,0,0
0.235795,0.19300371,1,18
-0.032096088,0.23881003,0,0
0.76662874,0.965758,1,24
0.3936016,-0.3732961,0,0
-0.53149205,0.4294827,1,0
0.20183301,-0.08753535,0,0
1.760046,-1.3277212,1,18
-0.19440687,-2.0905492,1,0
0.7984462,0.48600125,0,0
0.49529314,-0.1657202,0,0
-0.21418689,-0.25615415,1,0
-1.329948,-0.274995,1,24
-0.7995226,-0.11343372,0,0
-0.14292538,0.05896601,0,0
-0.19847043,0.34134275,0,0
-0.7961149,-1.0074968,0,0
-0.7095278,0.006465882,0,0
0.41928515,-0.1515427,0,0
1.2850419,-0.17474058,0,0
-1.1691223,0.37951514,0,0
-0.87022287,-0.2783711,0,0
0.72135293,-1.3186917,1,24
-0.061743364,-0.01761043,0,0
0.855258,0.14712182,0,0
-0.6734637,0.19653432,0,0
0.06269473,1.0864047,1,12
0.5599317,-0.9587452,1,24
-0.74652064,-0.38803878,0,0
0.94101703,-0.0853672,0,0
-0.66261053,0.49060544,1,18
-0.21362238,0.4313513,1,12
0.8562348,0.3425713,0,0
-0.38120076,0.14473645,0,0
-0.29122573,1.3287024,1,0
-1.0885675,-0.38025826,0,0
0.020122238,-0.31660336,1,12
-1.0874103,0.3785178,0,0
0.36253563,-1.154427,1,6
0.75025594,-0.024259496,1,24
-0.87265027,-0.6839034,0,0
-0.3539905,0.19618839,1,18
-0.25005358,0.62474763,0,0
-0.9763173,0.56039166,1,6
-0.12163869,0.014858067,0,0
0.34879115,-0.2493318,1,0
-0.14184064,0.4209128,0,0
1.3426777,-1.1995084,1,12
0.83363104,-0.22395876,0,0
1.0033447,1.6157424,1,-6
0.65981865,0.08883126,0,0
-0.051939107,0.097512074,0,0
-0.87276816,-0.15393794,0,0
-0.77970755,0.49314922,0,0
-0.28598243,-0.4177295,1,12
0.66253483,-0.4199788,1,24
0.3172398,-1.2851088,1,-6
1.5007226,-1.1701546,1,6
0.88000154,0.76818246,0,0
-0.23338927,0.1580921,0,0
-0.66168153,0.29446578,1,0
0.17007503,0.6606818,1,0
0.27831686,-0.15875396,1,18
0.24634068,0.1520456,0,0
-0.11637926,-0.9118451,1,6
-1.0811619,-0.57906985,0,0
-0.58840954,-0.29477778,1,24
-0.045066155,0.41554478,1,-6
0.35383207,0.6629325,0,0
-0.6663398,-0.7940222,0,0
1.6694412,-0.61662775,0,0
0.3271013,0.3845356,0,0
-0.11702872,0.056755155,0,0
0.5233156,-0.8477274,0,0
-1.0067117,-0.41666442,0,0
-0.41442356,0.13260785,0,0
0.97119725,0.69682646,0,0
0.61757463,-0.68791527,0,0
-0.64514303,-0.26357064,0,0
0.628575,-0.26929685,0,0
-0.30891222,0.114997014,0,0
0.27786213,-0.1244483,1,0
0.29614463,1.2519743,1,-6
-0.37120953,0.28288823,1,-6
-0.17172362,0.080991715,1,12
0.7638042,0.16166395,0,0
0.5350109,-0.42716593,0,0
-0.32114348,-0.25796837,1,6
-0.22179146,0.14298373,0,0
-0.36357865,1.9544891,1,12
-0.3936589,0.38371733,1,6
0.8980493,-0.16806139,0,0
0.45476365,0.31610394,0,0
0.8408625,-0.16079614,0,0
0.9336954,2.4156792,1,-6
-0.98332834,0.5374193,0,0
-1.1528858,0.38932902,0,0
0.39606574,-0.1815097,0,0
0.9603692,0.038785174,0,0
-0.6999454,0.28829986,0,0
1.4876258,-0.074136496,1,24
0.83244014,-1.7135825,1,0
-1.2246304,-0.8375399,0,0
0.22895542,0.21041207,1,24
-0.67165595,0.21748072,0,0
0.36812958,0.40497723,1,18
-0.39446852,0.23368321,1,12
0.5011326,0.33799386,0,0
0.4982605,-0.2981123,1,-6
-0.7204462,-0.38038862,0,0
-0.6698297,-0.95368564,1,24
-0.8739237,-0.12140915,0,0
0.61799556,-0.0205516,0,0
-0.17075068,0.1725584,0,0
-1.148369,-0.66742563,0,0
0.037435185,0.87561816,1,-6
2.453896,0.27642447,1,0
0.9098136,-2.4298728,1,6
-0.116401374,-0.82494926,1,0
-1.13869,0.62235796,1,18
0.5932645,0.0415989,0,0
-0.97529083,0.46259296,1,12
-0.33537078,-1.7856486,1,6
-0.21343294,0.14624515,1,12
-0.38822764,0.53825027,1,6
-0.95558447,0.5224975,0,0
-0.1511279,-1.042062,1,-6
1.6754698,1.205031,1,12
0.63568115,1.0245327,0,0
0.69785285,-0.7095678,0,0
0.68603414,-0.7095949,1,6
0.095197774,-1.2144884,1,0
2.0808406,-0.32720536,1,12
-0.078511864,0.8773286,1,6
1.0855985,0.61592793,0,0
0.5963346,0.20305882,0,0
-0.6398575,0.2296186,0,0
0.5596489,-0.0077805966,0,0
0.27457887,0.040582146,1,12
-0.8189601,-0.73952466,0,0
-0.24529284,-0.04270033,1,6
0.83906114,-0.0066521876,0,0
0.2426799,-0.33088085,1,6
-0.22396794,0.09807386,1,18
-1.2528787,0.020711362,0,0
-1.4647886,-0.34789094,0,0
0.95237863,-0.017436847,0,0
0.24249007,2.8485737,1,-6
-0.6726023,-0.24756624,1,24
0.15672767,0.06200083,1,12
0.15966111,0.63514787,1,0
-1.0370592,0.8067343,0,0
-0.08870427,0.030210301,1,18
-1.024245,0.2859804,1,24
-0.14478956,0.11897309,0,0
-0.0745353,0.32502365,0,0
-0.98279065,-0.41973272,0,0
0.73526454,0.002549149,0,0
-0.09188133,0.03829731,0,0
0.71740425,0.12163958,0,0
